batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,total_run_x,crr,rrr,results
Mumbai Indians,Lucknow Super Giants,Mumbai,193.0,117.0,1,200.0,14.0,9.9,0
Mumbai Indians,Lucknow Super Giants,Mumbai,193.0,116.0,0,200.0,10.5,9.98,0
Sunrisers Hyderabad,Kolkata Knight Riders,Mumbai,176.0,125.0,9,176.0,-0.0,8.45,1
Sunrisers Hyderabad,Kolkata Knight Riders,Mumbai,173.0,119.0,3,176.0,18.0,8.72,1
Sunrisers Hyderabad,Kolkata Knight Riders,Mumbai,173.0,118.0,2,176.0,9.0,8.8,1
Sunrisers Hyderabad,Kolkata Knight Riders,Mumbai,173.0,117.0,1,176.0,6.0,8.87,1
Sunrisers Hyderabad,Kolkata Knight Riders,Mumbai,173.0,116.0,0,176.0,4.5,8.95,1
Rajasthan Royals,Gujarat Titans,Mumbai,193.0,125.0,9,193.0,-0.0,9.26,0
Rajasthan Royals,Gujarat Titans,Mumbai,176.0,119.0,3,193.0,102.0,8.87,0
Rajasthan Royals,Gujarat Titans,Mumbai,176.0,118.0,2,193.0,51.0,8.95,0
Rajasthan Royals,Gujarat Titans,Mumbai,172.0,117.0,1,193.0,42.0,8.82,0
Rajasthan Royals,Gujarat Titans,Mumbai,166.0,116.0,0,193.0,40.5,8.59,0
Mumbai Indians,Punjab Kings,Pune,186.0,119.0,3,199.0,78.0,9.38,0
Mumbai Indians,Punjab Kings,Pune,182.0,118.0,2,199.0,51.0,9.25,0
Mumbai Indians,Punjab Kings,Pune,182.0,117.0,1,199.0,34.0,9.33,0
Mumbai Indians,Punjab Kings,Pune,178.0,116.0,0,199.0,31.5,9.21,0
Royal Challengers Bangalore,Chennai Super Kings,Mumbai,217.0,125.0,9,217.0,-0.0,10.42,0
Royal Challengers Bangalore,Chennai Super Kings,Mumbai,216.0,119.0,3,217.0,6.0,10.89,0
Royal Challengers Bangalore,Chennai Super Kings,Mumbai,213.0,118.0,2,217.0,12.0,10.83,0
Royal Challengers Bangalore,Chennai Super Kings,Mumbai,212.0,117.0,1,217.0,10.0,10.87,0
Royal Challengers Bangalore,Chennai Super Kings,Mumbai,209.0,116.0,0,217.0,12.0,10.81,0
Sunrisers Hyderabad,Gujarat Titans,Mumbai,159.0,119.0,3,163.0,24.0,8.02,1
Sunrisers Hyderabad,Gujarat Titans,Mumbai,159.0,118.0,2,163.0,12.0,8.08,1
Sunrisers Hyderabad,Gujarat Titans,Mumbai,159.0,117.0,1,163.0,8.0,8.15,1
Sunrisers Hyderabad,Gujarat Titans,Mumbai,159.0,116.0,0,163.0,6.0,8.22,1
Lucknow Super Giants,Rajasthan Royals,Mumbai,166.0,125.0,9,166.0,-0.0,7.97,0
Lucknow Super Giants,Rajasthan Royals,Mumbai,161.0,119.0,3,166.0,30.0,8.12,0
Lucknow Super Giants,Rajasthan Royals,Mumbai,161.0,119.0,2,166.0,30.0,8.12,0
Lucknow Super Giants,Rajasthan Royals,Mumbai,160.0,118.0,1,166.0,18.0,8.14,0
Lucknow Super Giants,Rajasthan Royals,Mumbai,160.0,117.0,0,166.0,12.0,8.21,0
Kolkata Knight Riders,Delhi Capitals,Mumbai,216.0,125.0,9,216.0,-0.0,10.37,0
Kolkata Knight Riders,Delhi Capitals,Mumbai,216.0,124.0,8,216.0,-0.0,10.45,0
Kolkata Knight Riders,Delhi Capitals,Mumbai,216.0,123.0,7,216.0,-0.0,10.54,0
Kolkata Knight Riders,Delhi Capitals,Mumbai,216.0,122.0,6,216.0,-0.0,10.62,0
Kolkata Knight Riders,Delhi Capitals,Mumbai,214.0,119.0,3,216.0,12.0,10.79,0
Kolkata Knight Riders,Delhi Capitals,Mumbai,214.0,118.0,2,216.0,6.0,10.88,0
Kolkata Knight Riders,Delhi Capitals,Mumbai,208.0,117.0,1,216.0,16.0,10.67,0
Kolkata Knight Riders,Delhi Capitals,Mumbai,202.0,116.0,0,216.0,21.0,10.45,0
Royal Challengers Bangalore,Mumbai Indians,Pune,152.0,125.0,9,152.0,-0.0,7.3,1
Royal Challengers Bangalore,Mumbai Indians,Pune,152.0,124.0,8,152.0,-0.0,7.35,1
Royal Challengers Bangalore,Mumbai Indians,Pune,152.0,123.0,7,152.0,-0.0,7.41,1
Royal Challengers Bangalore,Mumbai Indians,Pune,150.0,119.0,3,152.0,12.0,7.56,1
Royal Challengers Bangalore,Mumbai Indians,Pune,150.0,118.0,2,152.0,6.0,7.63,1
Royal Challengers Bangalore,Mumbai Indians,Pune,150.0,117.0,1,152.0,4.0,7.69,1
Royal Challengers Bangalore,Mumbai Indians,Pune,144.0,116.0,0,152.0,12.0,7.45,1
Sunrisers Hyderabad,Chennai Super Kings,Mumbai,154.0,119.0,3,155.0,6.0,7.76,1
Sunrisers Hyderabad,Chennai Super Kings,Mumbai,153.0,118.0,2,155.0,6.0,7.78,1
Sunrisers Hyderabad,Chennai Super Kings,Mumbai,153.0,117.0,1,155.0,4.0,7.85,1
Sunrisers Hyderabad,Chennai Super Kings,Mumbai,149.0,116.0,0,155.0,9.0,7.71,1
Gujarat Titans,Punjab Kings,Mumbai,179.0,119.0,3,190.0,66.0,9.03,1
Gujarat Titans,Punjab Kings,Mumbai,175.0,118.0,2,190.0,45.0,8.9,1
Gujarat Titans,Punjab Kings,Mumbai,175.0,117.0,1,190.0,30.0,8.97,1
Gujarat Titans,Punjab Kings,Mumbai,171.0,116.0,0,190.0,28.5,8.84,1
Lucknow Super Giants,Delhi Capitals,Mumbai,150.0,125.0,9,150.0,-0.0,7.2,1
Lucknow Super Giants,Delhi Capitals,Mumbai,145.0,119.0,3,150.0,30.0,7.31,1
Lucknow Super Giants,Delhi Capitals,Mumbai,145.0,119.0,2,150.0,30.0,7.31,1
Lucknow Super Giants,Delhi Capitals,Mumbai,145.0,118.0,1,150.0,15.0,7.37,1
Lucknow Super Giants,Delhi Capitals,Mumbai,144.0,117.0,0,150.0,12.0,7.38,1
Kolkata Knight Riders,Mumbai Indians,Pune,162.0,125.0,9,162.0,-0.0,7.78,1
Kolkata Knight Riders,Mumbai Indians,Pune,158.0,119.0,3,162.0,24.0,7.97,1
Kolkata Knight Riders,Mumbai Indians,Pune,157.0,118.0,2,162.0,15.0,7.98,1
Kolkata Knight Riders,Mumbai Indians,Pune,155.0,117.0,1,162.0,14.0,7.95,1
Kolkata Knight Riders,Mumbai Indians,Pune,155.0,116.0,0,162.0,10.5,8.02,1
Royal Challengers Bangalore,Rajasthan Royals,Mumbai,167.0,119.0,3,170.0,18.0,8.42,1
Royal Challengers Bangalore,Rajasthan Royals,Mumbai,167.0,118.0,2,170.0,9.0,8.49,1
Royal Challengers Bangalore,Rajasthan Royals,Mumbai,166.0,117.0,1,170.0,8.0,8.51,1
Royal Challengers Bangalore,Rajasthan Royals,Mumbai,166.0,116.0,0,170.0,6.0,8.59,1
Sunrisers Hyderabad,Lucknow Super Giants,Mumbai,163.0,119.0,3,170.0,42.0,8.22,0
Sunrisers Hyderabad,Lucknow Super Giants,Mumbai,162.0,118.0,2,170.0,24.0,8.24,0
Sunrisers Hyderabad,Lucknow Super Giants,Mumbai,162.0,117.0,1,170.0,16.0,8.31,0
Sunrisers Hyderabad,Lucknow Super Giants,Mumbai,161.0,116.0,0,170.0,13.5,8.33,0
Chennai Super Kings,Punjab Kings,Mumbai,181.0,125.0,9,181.0,-0.0,8.69,0
Chennai Super Kings,Punjab Kings,Mumbai,176.0,119.0,3,181.0,30.0,8.87,0
Chennai Super Kings,Punjab Kings,Mumbai,176.0,118.0,2,181.0,15.0,8.95,0
Chennai Super Kings,Punjab Kings,Mumbai,172.0,117.0,1,181.0,18.0,8.82,0
Chennai Super Kings,Punjab Kings,Mumbai,171.0,116.0,0,181.0,15.0,8.84,0
Delhi Capitals,Gujarat Titans,Pune,164.0,119.0,3,172.0,48.0,8.27,0
Delhi Capitals,Gujarat Titans,Pune,164.0,118.0,2,172.0,24.0,8.34,0
Delhi Capitals,Gujarat Titans,Pune,163.0,117.0,1,172.0,18.0,8.36,0
Delhi Capitals,Gujarat Titans,Pune,162.0,116.0,0,172.0,15.0,8.38,0
Mumbai Indians,Rajasthan Royals,Mumbai,194.0,125.0,9,194.0,-0.0,9.31,0
Mumbai Indians,Rajasthan Royals,Mumbai,194.0,124.0,8,194.0,-0.0,9.39,0
Mumbai Indians,Rajasthan Royals,Mumbai,188.0,119.0,3,194.0,36.0,9.48,0
Mumbai Indians,Rajasthan Royals,Mumbai,182.0,118.0,2,194.0,36.0,9.25,0
Mumbai Indians,Rajasthan Royals,Mumbai,181.0,117.0,1,194.0,26.0,9.28,0
Mumbai Indians,Rajasthan Royals,Mumbai,179.0,116.0,0,194.0,22.5,9.26,0
Kolkata Knight Riders,Punjab Kings,Mumbai,138.0,125.0,9,138.0,-0.0,6.62,1
Kolkata Knight Riders,Punjab Kings,Mumbai,129.0,119.0,3,138.0,54.0,6.5,1
Kolkata Knight Riders,Punjab Kings,Mumbai,129.0,118.0,2,138.0,27.0,6.56,1
Kolkata Knight Riders,Punjab Kings,Mumbai,125.0,117.0,1,138.0,26.0,6.41,1
Kolkata Knight Riders,Punjab Kings,Mumbai,124.0,116.0,0,138.0,21.0,6.41,1
Lucknow Super Giants,Chennai Super Kings,Mumbai,211.0,125.0,9,211.0,-0.0,10.13,1
Lucknow Super Giants,Chennai Super Kings,Mumbai,211.0,124.0,8,211.0,-0.0,10.21,1
Lucknow Super Giants,Chennai Super Kings,Mumbai,209.0,119.0,3,211.0,12.0,10.54,1
Lucknow Super Giants,Chennai Super Kings,Mumbai,209.0,118.0,2,211.0,6.0,10.63,1
Lucknow Super Giants,Chennai Super Kings,Mumbai,205.0,117.0,1,211.0,12.0,10.51,1
Lucknow Super Giants,Chennai Super Kings,Mumbai,204.0,116.0,0,211.0,10.5,10.55,1
Royal Challengers Bangalore,Kolkata Knight Riders,Mumbai,119.0,119.0,3,129.0,60.0,6.0,1
Royal Challengers Bangalore,Kolkata Knight Riders,Mumbai,119.0,118.0,2,129.0,30.0,6.05,1
Royal Challengers Bangalore,Kolkata Knight Riders,Mumbai,116.0,117.0,1,129.0,26.0,5.95,1
Royal Challengers Bangalore,Kolkata Knight Riders,Mumbai,116.0,116.0,0,129.0,19.5,6.0,1
Sunrisers Hyderabad,Rajasthan Royals,Pune,211.0,125.0,9,211.0,-0.0,10.13,0
Sunrisers Hyderabad,Rajasthan Royals,Pune,211.0,124.0,8,211.0,-0.0,10.21,0
Sunrisers Hyderabad,Rajasthan Royals,Pune,209.0,119.0,3,211.0,12.0,10.54,0
Sunrisers Hyderabad,Rajasthan Royals,Pune,209.0,118.0,2,211.0,6.0,10.63,0
Sunrisers Hyderabad,Rajasthan Royals,Pune,208.0,117.0,1,211.0,6.0,10.67,0
Sunrisers Hyderabad,Rajasthan Royals,Pune,208.0,116.0,0,211.0,4.5,10.76,0
Gujarat Titans,Lucknow Super Giants,Mumbai,152.0,119.0,3,159.0,42.0,7.66,1
Gujarat Titans,Lucknow Super Giants,Mumbai,151.0,119.0,2,159.0,48.0,7.61,1
Gujarat Titans,Lucknow Super Giants,Mumbai,150.0,118.0,1,159.0,27.0,7.63,1
Gujarat Titans,Lucknow Super Giants,Mumbai,149.0,117.0,0,159.0,20.0,7.64,1
Punjab Kings,Royal Challengers Bangalore,Mumbai,199.0,119.0,3,206.0,42.0,10.03,1
Punjab Kings,Royal Challengers Bangalore,Mumbai,199.0,118.0,2,206.0,21.0,10.12,1
Punjab Kings,Royal Challengers Bangalore,Mumbai,194.0,117.0,1,206.0,24.0,9.95,1
Punjab Kings,Royal Challengers Bangalore,Mumbai,194.0,116.0,0,206.0,18.0,10.03,1
Delhi Capitals,Mumbai Indians,Mumbai,178.0,125.0,9,178.0,-0.0,8.54,1
Delhi Capitals,Mumbai Indians,Mumbai,178.0,124.0,8,178.0,-0.0,8.61,1
Delhi Capitals,Mumbai Indians,Mumbai,167.0,119.0,3,178.0,66.0,8.42,1
Delhi Capitals,Mumbai Indians,Mumbai,166.0,118.0,2,178.0,36.0,8.44,1
Delhi Capitals,Mumbai Indians,Mumbai,166.0,119.0,1,178.0,72.0,8.37,1
Delhi Capitals,Mumbai Indians,Mumbai,166.0,118.0,0,178.0,36.0,8.44,1
Kolkata Knight Riders,Chennai Super Kings,Mumbai,132.0,125.0,9,132.0,-0.0,6.34,1
Kolkata Knight Riders,Chennai Super Kings,Mumbai,132.0,124.0,8,132.0,-0.0,6.39,1
Kolkata Knight Riders,Chennai Super Kings,Mumbai,132.0,123.0,7,132.0,-0.0,6.44,1
Kolkata Knight Riders,Chennai Super Kings,Mumbai,124.0,119.0,3,132.0,48.0,6.25,1
Kolkata Knight Riders,Chennai Super Kings,Mumbai,124.0,118.0,2,132.0,24.0,6.31,1
Kolkata Knight Riders,Chennai Super Kings,Mumbai,124.0,117.0,1,132.0,16.0,6.36,1
Kolkata Knight Riders,Chennai Super Kings,Mumbai,124.0,116.0,0,132.0,12.0,6.41,1
Kolkata Knight Riders,Chennai Super Kings,Dubai,187.0,119.0,3,193.0,36.0,9.43,0
Kolkata Knight Riders,Chennai Super Kings,Dubai,186.0,119.0,2,193.0,42.0,9.38,0
Kolkata Knight Riders,Chennai Super Kings,Dubai,186.0,118.0,1,193.0,21.0,9.46,0
Kolkata Knight Riders,Chennai Super Kings,Dubai,186.0,117.0,0,193.0,14.0,9.54,0
Kolkata Knight Riders,Delhi Capitals,Sharjah,129.0,119.0,3,136.0,42.0,6.5,1
Kolkata Knight Riders,Delhi Capitals,Sharjah,128.0,118.0,2,136.0,24.0,6.51,1
Kolkata Knight Riders,Delhi Capitals,Sharjah,124.0,117.0,1,136.0,24.0,6.36,1
Kolkata Knight Riders,Delhi Capitals,Sharjah,123.0,116.0,0,136.0,19.5,6.36,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah,131.0,119.0,3,139.0,48.0,6.61,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah,130.0,118.0,2,139.0,27.0,6.61,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah,129.0,117.0,1,139.0,20.0,6.62,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah,129.0,116.0,0,139.0,15.0,6.67,1
Chennai Super Kings,Delhi Capitals,Dubai,164.0,119.0,3,173.0,54.0,8.27,1
Chennai Super Kings,Delhi Capitals,Dubai,160.0,118.0,2,173.0,39.0,8.14,1
Chennai Super Kings,Delhi Capitals,Dubai,160.0,117.0,1,173.0,26.0,8.21,1
Chennai Super Kings,Delhi Capitals,Dubai,159.0,116.0,0,173.0,21.0,8.22,1
Royal Challengers Bangalore,Delhi Capitals,Dubai,161.0,119.0,3,165.0,24.0,8.12,1
Royal Challengers Bangalore,Delhi Capitals,Dubai,160.0,118.0,2,165.0,15.0,8.14,1
Royal Challengers Bangalore,Delhi Capitals,Dubai,160.0,117.0,1,165.0,10.0,8.21,1
Royal Challengers Bangalore,Delhi Capitals,Dubai,160.0,116.0,0,165.0,7.5,8.28,1
Sunrisers Hyderabad,Mumbai Indians,Abu Dhabi,236.0,125.0,9,236.0,-0.0,11.33,0
Sunrisers Hyderabad,Mumbai Indians,Abu Dhabi,236.0,124.0,8,236.0,-0.0,11.42,0
Sunrisers Hyderabad,Mumbai Indians,Abu Dhabi,230.0,119.0,3,236.0,36.0,11.6,0
Sunrisers Hyderabad,Mumbai Indians,Abu Dhabi,229.0,118.0,2,236.0,21.0,11.64,0
Sunrisers Hyderabad,Mumbai Indians,Abu Dhabi,225.0,117.0,1,236.0,22.0,11.54,0
Sunrisers Hyderabad,Mumbai Indians,Abu Dhabi,225.0,116.0,0,236.0,16.5,11.64,0
Rajasthan Royals,Kolkata Knight Riders,Sharjah,172.0,125.0,9,172.0,-0.0,8.26,0
Rajasthan Royals,Kolkata Knight Riders,Sharjah,172.0,124.0,8,172.0,-0.0,8.32,0
Rajasthan Royals,Kolkata Knight Riders,Sharjah,172.0,123.0,7,172.0,-0.0,8.39,0
Rajasthan Royals,Kolkata Knight Riders,Sharjah,172.0,122.0,6,172.0,-0.0,8.46,0
Rajasthan Royals,Kolkata Knight Riders,Sharjah,172.0,121.0,5,172.0,-0.0,8.53,0
Rajasthan Royals,Kolkata Knight Riders,Sharjah,171.0,119.0,3,172.0,6.0,8.62,0
Rajasthan Royals,Kolkata Knight Riders,Sharjah,169.0,118.0,2,172.0,9.0,8.59,0
Rajasthan Royals,Kolkata Knight Riders,Sharjah,169.0,117.0,1,172.0,6.0,8.67,0
Rajasthan Royals,Kolkata Knight Riders,Sharjah,169.0,116.0,0,172.0,4.5,8.74,0
Punjab Kings,Chennai Super Kings,Dubai,124.0,119.0,3,135.0,66.0,6.25,1
Punjab Kings,Chennai Super Kings,Dubai,124.0,119.0,2,135.0,66.0,6.25,1
Punjab Kings,Chennai Super Kings,Dubai,123.0,118.0,1,135.0,36.0,6.25,1
Punjab Kings,Chennai Super Kings,Dubai,123.0,117.0,0,135.0,24.0,6.31,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Abu Dhabi,136.0,119.0,3,142.0,36.0,6.86,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Abu Dhabi,132.0,118.0,2,142.0,30.0,6.71,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Abu Dhabi,132.0,117.0,1,142.0,20.0,6.77,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Abu Dhabi,130.0,116.0,0,142.0,18.0,6.72,0
Mumbai Indians,Rajasthan Royals,Sharjah,91.0,125.0,9,91.0,-0.0,4.37,1
Mumbai Indians,Rajasthan Royals,Sharjah,91.0,124.0,8,91.0,-0.0,4.4,1
Mumbai Indians,Rajasthan Royals,Sharjah,77.0,119.0,3,91.0,84.0,3.88,1
Mumbai Indians,Rajasthan Royals,Sharjah,77.0,118.0,2,91.0,42.0,3.92,1
Mumbai Indians,Rajasthan Royals,Sharjah,77.0,117.0,1,91.0,28.0,3.95,1
Mumbai Indians,Rajasthan Royals,Sharjah,77.0,116.0,0,91.0,21.0,3.98,1
Delhi Capitals,Chennai Super Kings,Dubai,137.0,125.0,9,137.0,-0.0,6.58,1
Delhi Capitals,Chennai Super Kings,Dubai,129.0,119.0,3,137.0,48.0,6.5,1
Delhi Capitals,Chennai Super Kings,Dubai,129.0,119.0,2,137.0,48.0,6.5,1
Delhi Capitals,Chennai Super Kings,Dubai,125.0,118.0,1,137.0,36.0,6.36,1
Delhi Capitals,Chennai Super Kings,Dubai,125.0,117.0,0,137.0,24.0,6.41,1
Punjab Kings,Royal Challengers Bangalore,Sharjah,161.0,119.0,3,165.0,24.0,8.12,0
Punjab Kings,Royal Challengers Bangalore,Sharjah,161.0,118.0,2,165.0,12.0,8.19,0
Punjab Kings,Royal Challengers Bangalore,Sharjah,161.0,117.0,1,165.0,8.0,8.26,0
Punjab Kings,Royal Challengers Bangalore,Sharjah,160.0,116.0,0,165.0,7.5,8.28,0
Kolkata Knight Riders,Sunrisers Hyderabad,Dubai,116.0,125.0,9,116.0,-0.0,5.57,1
Kolkata Knight Riders,Sunrisers Hyderabad,Dubai,113.0,119.0,3,116.0,18.0,5.7,1
Kolkata Knight Riders,Sunrisers Hyderabad,Dubai,109.0,118.0,2,116.0,21.0,5.54,1
Kolkata Knight Riders,Sunrisers Hyderabad,Dubai,109.0,117.0,1,116.0,14.0,5.59,1
Kolkata Knight Riders,Sunrisers Hyderabad,Dubai,109.0,116.0,0,116.0,10.5,5.64,1
Delhi Capitals,Mumbai Indians,Sharjah,130.0,125.0,9,130.0,-0.0,6.24,1
Delhi Capitals,Mumbai Indians,Sharjah,123.0,119.0,3,130.0,42.0,6.2,1
Delhi Capitals,Mumbai Indians,Sharjah,122.0,118.0,2,130.0,24.0,6.2,1
Delhi Capitals,Mumbai Indians,Sharjah,116.0,117.0,1,130.0,28.0,5.95,1
Delhi Capitals,Mumbai Indians,Sharjah,116.0,116.0,0,130.0,21.0,6.0,1
Rajasthan Royals,Chennai Super Kings,Abu Dhabi,180.0,119.0,3,190.0,60.0,9.08,1
Rajasthan Royals,Chennai Super Kings,Abu Dhabi,176.0,118.0,2,190.0,42.0,8.95,1
Rajasthan Royals,Chennai Super Kings,Abu Dhabi,176.0,117.0,1,190.0,28.0,9.03,1
Rajasthan Royals,Chennai Super Kings,Abu Dhabi,174.0,116.0,0,190.0,24.0,9.0,1
Punjab Kings,Kolkata Knight Riders,Dubai,159.0,119.0,3,166.0,42.0,8.02,1
Punjab Kings,Kolkata Knight Riders,Dubai,159.0,118.0,2,166.0,21.0,8.08,1
Punjab Kings,Kolkata Knight Riders,Dubai,158.0,117.0,1,166.0,16.0,8.1,1
Punjab Kings,Kolkata Knight Riders,Dubai,158.0,116.0,0,166.0,12.0,8.17,1
Chennai Super Kings,Sunrisers Hyderabad,Sharjah,135.0,125.0,9,135.0,-0.0,6.48,1
Chennai Super Kings,Sunrisers Hyderabad,Sharjah,130.0,119.0,3,135.0,30.0,6.55,1
Chennai Super Kings,Sunrisers Hyderabad,Sharjah,129.0,118.0,2,135.0,18.0,6.56,1
Chennai Super Kings,Sunrisers Hyderabad,Sharjah,129.0,117.0,1,135.0,12.0,6.62,1
Chennai Super Kings,Sunrisers Hyderabad,Sharjah,129.0,116.0,0,135.0,9.0,6.67,1
Royal Challengers Bangalore,Rajasthan Royals,Dubai,150.0,125.0,9,150.0,-0.0,7.2,1
Royal Challengers Bangalore,Rajasthan Royals,Dubai,135.0,119.0,3,150.0,90.0,6.81,1
Royal Challengers Bangalore,Rajasthan Royals,Dubai,131.0,118.0,2,150.0,57.0,6.66,1
Royal Challengers Bangalore,Rajasthan Royals,Dubai,130.0,117.0,1,150.0,40.0,6.67,1
Royal Challengers Bangalore,Rajasthan Royals,Dubai,130.0,116.0,0,150.0,30.0,6.72,1
Mumbai Indians,Punjab Kings,Abu Dhabi,130.0,119.0,3,136.0,36.0,6.55,1
Mumbai Indians,Punjab Kings,Abu Dhabi,130.0,119.0,2,136.0,36.0,6.55,1
Mumbai Indians,Punjab Kings,Abu Dhabi,130.0,118.0,1,136.0,18.0,6.61,1
Mumbai Indians,Punjab Kings,Abu Dhabi,126.0,117.0,0,136.0,20.0,6.46,1
Kolkata Knight Riders,Delhi Capitals,Sharjah,119.0,119.0,3,128.0,54.0,6.0,1
Kolkata Knight Riders,Delhi Capitals,Sharjah,113.0,118.0,2,128.0,45.0,5.75,1
Kolkata Knight Riders,Delhi Capitals,Sharjah,113.0,117.0,1,128.0,30.0,5.79,1
Kolkata Knight Riders,Delhi Capitals,Sharjah,113.0,116.0,0,128.0,22.5,5.84,1
Sunrisers Hyderabad,Rajasthan Royals,Dubai,165.0,125.0,9,165.0,-0.0,7.92,1
Sunrisers Hyderabad,Rajasthan Royals,Dubai,157.0,119.0,3,165.0,48.0,7.92,1
Sunrisers Hyderabad,Rajasthan Royals,Dubai,157.0,119.0,2,165.0,48.0,7.92,1
Sunrisers Hyderabad,Rajasthan Royals,Dubai,157.0,118.0,1,165.0,24.0,7.98,1
Sunrisers Hyderabad,Rajasthan Royals,Dubai,156.0,117.0,0,165.0,18.0,8.0,1
Chennai Super Kings,Kolkata Knight Riders,Abu Dhabi,172.0,125.0,9,172.0,-0.0,8.26,1
Chennai Super Kings,Kolkata Knight Riders,Abu Dhabi,172.0,124.0,8,172.0,-0.0,8.32,1
Chennai Super Kings,Kolkata Knight Riders,Abu Dhabi,165.0,119.0,3,172.0,42.0,8.32,1
Chennai Super Kings,Kolkata Knight Riders,Abu Dhabi,164.0,118.0,2,172.0,24.0,8.34,1
Chennai Super Kings,Kolkata Knight Riders,Abu Dhabi,163.0,117.0,1,172.0,18.0,8.36,1
Chennai Super Kings,Kolkata Knight Riders,Abu Dhabi,163.0,116.0,0,172.0,13.5,8.43,1
Mumbai Indians,Royal Challengers Bangalore,Dubai,161.0,119.0,3,166.0,30.0,8.12,0
Mumbai Indians,Royal Challengers Bangalore,Dubai,160.0,118.0,2,166.0,18.0,8.14,0
Mumbai Indians,Royal Challengers Bangalore,Dubai,160.0,117.0,1,166.0,12.0,8.21,0
Mumbai Indians,Royal Challengers Bangalore,Dubai,160.0,116.0,0,166.0,9.0,8.28,0
Rajasthan Royals,Delhi Capitals,Abu Dhabi,149.0,119.0,3,155.0,36.0,7.51,0
Rajasthan Royals,Delhi Capitals,Abu Dhabi,149.0,118.0,2,155.0,18.0,7.58,0
Rajasthan Royals,Delhi Capitals,Abu Dhabi,149.0,117.0,1,155.0,12.0,7.64,0
Rajasthan Royals,Delhi Capitals,Abu Dhabi,148.0,116.0,0,155.0,10.5,7.66,0
Sunrisers Hyderabad,Punjab Kings,Sharjah,126.0,125.0,9,126.0,-0.0,6.05,0
Sunrisers Hyderabad,Punjab Kings,Sharjah,122.0,119.0,3,126.0,24.0,6.15,0
Sunrisers Hyderabad,Punjab Kings,Sharjah,122.0,118.0,2,126.0,12.0,6.2,0
Sunrisers Hyderabad,Punjab Kings,Sharjah,122.0,117.0,1,126.0,8.0,6.26,0
Sunrisers Hyderabad,Punjab Kings,Sharjah,121.0,116.0,0,126.0,7.5,6.26,0
Chennai Super Kings,Royal Challengers Bangalore,Sharjah,149.0,119.0,3,157.0,48.0,7.51,1
Chennai Super Kings,Royal Challengers Bangalore,Sharjah,143.0,118.0,2,157.0,42.0,7.27,1
Chennai Super Kings,Royal Challengers Bangalore,Sharjah,142.0,117.0,1,157.0,30.0,7.28,1
Chennai Super Kings,Royal Challengers Bangalore,Sharjah,141.0,116.0,0,157.0,24.0,7.29,1
Kolkata Knight Riders,Mumbai Indians,Abu Dhabi,156.0,125.0,9,156.0,-0.0,7.49,1
Kolkata Knight Riders,Mumbai Indians,Abu Dhabi,141.0,119.0,3,156.0,90.0,7.11,1
Kolkata Knight Riders,Mumbai Indians,Abu Dhabi,140.0,118.0,2,156.0,48.0,7.12,1
Kolkata Knight Riders,Mumbai Indians,Abu Dhabi,134.0,117.0,1,156.0,44.0,6.87,1
Kolkata Knight Riders,Mumbai Indians,Abu Dhabi,130.0,116.0,0,156.0,39.0,6.72,1
Delhi Capitals,Sunrisers Hyderabad,Dubai,131.0,119.0,3,135.0,24.0,6.61,1
Delhi Capitals,Sunrisers Hyderabad,Dubai,127.0,118.0,2,135.0,24.0,6.46,1
Delhi Capitals,Sunrisers Hyderabad,Dubai,127.0,117.0,1,135.0,16.0,6.51,1
Delhi Capitals,Sunrisers Hyderabad,Dubai,123.0,116.0,0,135.0,18.0,6.36,1
Punjab Kings,Rajasthan Royals,Dubai,186.0,125.0,9,186.0,-0.0,8.93,0
Punjab Kings,Rajasthan Royals,Dubai,182.0,119.0,3,186.0,24.0,9.18,0
Punjab Kings,Rajasthan Royals,Dubai,182.0,118.0,2,186.0,12.0,9.25,0
Punjab Kings,Rajasthan Royals,Dubai,181.0,117.0,1,186.0,10.0,9.28,0
Punjab Kings,Rajasthan Royals,Dubai,180.0,116.0,0,186.0,9.0,9.31,0
Kolkata Knight Riders,Royal Challengers Bangalore,Abu Dhabi,93.0,125.0,9,93.0,-0.0,4.46,1
Kolkata Knight Riders,Royal Challengers Bangalore,Abu Dhabi,83.0,119.0,3,93.0,60.0,4.18,1
Kolkata Knight Riders,Royal Challengers Bangalore,Abu Dhabi,81.0,119.0,2,93.0,72.0,4.08,1
Kolkata Knight Riders,Royal Challengers Bangalore,Abu Dhabi,77.0,118.0,1,93.0,48.0,3.92,1
Kolkata Knight Riders,Royal Challengers Bangalore,Abu Dhabi,77.0,117.0,0,93.0,32.0,3.95,1
Mumbai Indians,Chennai Super Kings,Dubai,157.0,125.0,9,157.0,-0.0,7.54,0
Mumbai Indians,Chennai Super Kings,Dubai,157.0,124.0,8,157.0,-0.0,7.6,0
